51.5677 	EXP 	fixation: autoDraw = True
51.7346 	EXP 	Device response: <KeyPress from None: t=51.54748200000904, value=down, duration=0.1800714999990305>
52.5672 	INFO 	Keyboard events cleared
52.5671 	EXP 	fixation: autoDraw = False
52.5671 	EXP 	grating: autoDraw = True
52.8668 	EXP 	grating: autoDraw = False
53.1172 	EXP 	Device response: <KeyPress from None: t=53.11345610000717, value=up, duration=None>
53.1176 	EXP 	New trial (rep=33, index=0): <Trial 33 (0 in rep 33) data={'thisN': 33, 'thisTrialN': 0, 'thisRepN': 33}>
53.1189 	DATA 	Keypress: up
53.1334 	EXP 	fixation: autoDraw = False
53.1334 	EXP 	grating: autoDraw = False
53.1334 	EXP 	grating: ori = np.float64(0.0)
53.1334 	EXP 	fixation: autoDraw = True
53.2836 	EXP 	Device response: <KeyPress from None: t=53.11345610000717, value=up, duration=0.1657582000043476>
54.1329 	INFO 	Keyboard events cleared
54.1328 	EXP 	fixation: autoDraw = False
54.1328 	EXP 	grating: autoDraw = True
54.4325 	EXP 	grating: autoDraw = False
54.6829 	EXP 	Device response: <KeyPress from None: t=54.67793600000732, value=down, duration=None>
